2015
1
23
14
9
13
6
16
0
2
7
12
12
8
9
11
22
2
10
7
10
6
1
3
1
4
16
2
3
2
0
12
3
2
4
2
8
5
6
6
22
16
12
29
13
3
1
8
9
7
4
21
11
0
