2013
2
2
2
1
1
9
20
7
27
14
2
15
18
18
22
5
22
36
26
14
50
2
11
3
9
10
2
5
7
6
1
1
5
6
0
6
5
7
11
1
1
0
1
2
1
2
10
20
19
2
6
3
0
