2015-05-03 06:52:16,-0.75
2015-05-03 06:31:02,0
2015-05-02 02:27:02,0
2015-05-01 17:13:01,1.375
2015-05-01 17:08:06,-1.25
2015-04-30 15:48:53,0.75
2015-04-29 06:10:59,0
2015-04-27 23:45:00,-1
2015-04-27 08:13:05,-0.875
2015-04-27 00:14:42,0
2015-04-26 23:35:01,0
2015-04-23 02:14:06,0.875
2015-04-19 15:58:47,0
2015-04-19 00:02:14,1
2015-04-18 23:53:38,-0.625
2015-04-18 19:07:30,0.375
2015-04-18 08:51:55,0
2015-04-17 15:07:41,0.375
2015-04-15 23:53:01,0
2015-04-15 22:05:33,0.625
2015-04-15 01:01:22,-0.625
2015-04-15 00:57:32,0
2015-04-15 00:52:44,-0.75
2015-04-14 20:53:06,0.375
2015-04-14 20:29:57,-0.75
2015-04-14 20:07:39,0
2015-04-14 19:21:03,-0.375
2015-04-13 21:10:00,-0.5
2015-04-13 20:32:43,0.375
2015-04-13 19:49:20,-0.875
2015-04-13 18:24:32,0
2015-04-13 18:21:17,0
2015-04-13 05:32:47,-0.25
2015-04-13 01:04:51,0.5
2015-04-12 10:01:31,0
2015-04-11 05:46:41,1.375
2015-04-11 04:41:20,0.25
2015-04-11 04:39:56,0.375
2015-04-11 02:49:32,0
2015-04-09 16:22:36,0
2015-04-09 15:56:29,-1.25
2015-04-06 21:02:32,0.625
2015-04-06 20:55:08,0
2015-04-06 16:17:48,-0.25
2015-04-06 07:17:34,0.875
2015-04-04 00:49:23,0.625
2015-04-01 21:39:36,0
2015-04-01 20:08:07,0.25
2015-03-31 23:47:34,0.375
2015-03-31 17:48:03,0.25
2015-03-31 15:55:22,0.25
2015-03-31 15:42:21,0.625
2015-03-31 08:24:01,0
2015-03-30 16:35:15,-0.25
2015-03-27 01:55:06,0
2015-03-24 21:32:58,-0.625
2015-03-24 21:26:16,-1.875
2015-03-24 21:22:08,-0.875
2015-03-24 21:17:56,0.25
2015-03-23 21:52:31,0.375
2015-03-23 16:42:14,0.375
2015-03-23 04:26:07,-0.5
2015-03-22 04:47:53,0.25
2015-03-21 09:42:39,0.375
2015-03-21 09:40:54,-0.875
2015-03-21 09:20:15,0.25
2015-03-21 08:27:51,0
2015-03-18 20:13:43,0.5
2015-03-17 21:37:31,-0.625
2015-03-17 21:35:51,0.375
2015-03-17 18:26:10,0
2015-03-17 04:49:06,0.125
2015-03-16 18:15:20,0
2015-03-16 18:12:56,1
2015-03-15 12:16:34,0
2015-03-14 06:54:35,0
2015-03-13 21:51:51,0
2015-03-13 01:31:34,0.5
2015-03-13 00:52:41,0
2015-03-13 00:47:14,0
2015-03-12 22:00:35,0.875
2015-03-12 21:56:18,-0.25
2015-03-12 21:55:27,-0.125
2015-03-12 21:33:01,0
2015-03-11 06:02:10,-0.25
2015-03-10 15:42:34,0.25
2015-03-08 14:46:37,-0.875
2015-03-07 01:23:42,0
2015-03-02 05:11:47,0
2015-03-02 04:47:56,0.125
2015-03-02 04:30:27,0.625
2015-03-02 01:38:36,-0.625
2015-03-02 01:20:26,0
2015-02-26 19:01:25,0.75
2015-02-24 21:01:45,0.375
2015-02-12 03:39:24,-0.75
2015-02-11 23:52:07,0.875
2015-02-11 23:43:22,0.875
2015-02-11 22:27:59,0.375
2015-02-11 22:24:25,1.75
2015-02-11 22:22:38,0.375
2015-02-11 22:20:29,-0.375
2015-02-11 03:24:08,0
2015-02-11 01:35:29,-0.75
2015-02-10 23:12:58,-0.25
2015-02-10 19:53:37,0.125
2015-02-10 18:51:52,0
2015-02-10 16:12:46,0
2015-02-10 07:33:17,-0.5
2015-02-09 22:04:38,0.625
2015-02-09 21:39:37,-0.5
2015-02-08 23:17:57,1.25
2015-02-08 23:13:28,0
2015-02-08 19:43:58,0.625
2015-02-08 18:38:58,-0.125
2015-02-08 18:32:14,0
2015-02-02 18:47:49,0.125
2015-01-30 03:25:33,0.375
2015-01-29 21:17:17,0.25
2015-01-29 21:12:31,-1.25
2015-01-29 21:07:04,0
2015-01-29 20:41:56,-0.125
2015-01-29 20:33:34,-0.5
2015-01-29 06:40:43,0
2015-01-28 06:50:15,0
2015-01-26 08:28:48,0.25
2015-01-26 04:06:28,2
2015-01-26 03:45:47,0.25
2015-01-26 03:36:00,0.625
2015-01-26 03:30:49,1
2015-01-24 21:43:26,0
2015-01-24 17:12:58,-0.5
2015-01-23 19:10:03,0
2015-01-23 17:46:50,0
2015-01-23 17:44:24,0
2015-01-23 16:40:13,0.5
2015-01-23 16:39:13,0.5
2015-01-22 05:46:06,-0.375
2015-01-20 07:16:17,0.875
2015-01-17 04:07:55,0
2015-01-16 20:30:15,-0.25
2015-01-16 15:07:06,0
2015-01-16 06:56:15,-0.625
2015-01-16 06:52:20,0
2015-01-16 06:44:36,0.25
2015-01-16 06:42:03,-0.25
2015-01-16 04:55:13,-0.25
2015-01-15 22:40:40,0
2015-01-15 20:29:30,0
2015-01-15 19:11:10,0
