2014
2
5
2
5
2
3
3
1
4
2
11
4
1
8
11
13
3
9
2
5
14
3
3
7
4
0
1
2
4
3
6
4
4
5
4
5
7
8
2
4
2
4
2
4
2
4
14
1
2
2
6
3
0
