2015
0.375
2.625
0.75
1
2.875
1.875
1.875
0
1.125
-0.75
1
1.375
-2.875
2.125
2
-1.125
0.875
-1.75
2.875
0
1.625
0.375
0.125
1.375
-0.75
3.5
-1.875
1.5
0
0
1.625
0.375
1.125
3
1.625
0.25
-0.125
0.125
1.125
3.625
6.125
4.625
7.75
2.25
1
-0.25
1
2.375
-0.375
-0.375
0.375
0.5
0
