2013
1.25
1.375
0.125
0.375
0.25
0.5
2.125
-0.625
0.5
1
0
2.625
2.625
5.125
3.125
0.25
4.125
10.625
8.5
4.875
0.375
0.25
-0.5
1
-1.375
-0.625
-0.25
0.125
-0.125
0.75
0
0
-0.75
2.125
0
1.125
0.375
-0.25
3.75
0
0
0
0
0.375
-0.5
-0.5
0.25
1.375
4
-0.375
1.75
1.25
0
