2012
0.375
-0.375
2
1.25
2.375
-0.125
-0.25
0.25
1.125
3.125
-1.125
1.625
3.375
1
2.5
2.75
0.875
4
-0.625
-0.25
3.625
-1.375
0.375
-1.125
0
2.125
-0.875
-0.375
1.75
0.75
7.875
0
0.25
2.125
2.5
0
-0.5
0.625
0.125
-0.625
0.125
-0.375
1.625
0
0.125
2
3.625
2.625
1.5
0.125
2.25
1.875
0
